118,40,35,26.35034208,58.50650238,7.460174812000001,121.5586297,coffee
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97,22,26,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee
99,40,32,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
89,28,33,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
116,40,33,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
95,37,35,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.9086713789999985,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee



